,method,device1,device2,device3,device4,curvature,$W$,$H$,$L$,$A{_3}$,$A{_1}$,$W$$/$$H$,$A{_2}$$/$$A{_1}$,${\rho}_\mathrm{d}$,${\rho}_\mathrm{c}$,$\mu_\mathrm{d}$,$\mu_\mathrm{c}$,$\gamma$,$\mu_\mathrm{d}$$/$$\mu_\mathrm{c}$,$Q_\mathrm{d}$,$Q_\mathrm{c}$,$u_\mathrm{d}$,$u_\mathrm{c}$,$Q_\mathrm{d}$$/$$Q_\mathrm{c}$,$u_\mathrm{d}$$/$$u_\mathrm{c}$,$\mu_\mathrm{c}$$u_\mathrm{c}$,$d_\mathrm{av}$$/$$d_\mathrm{e}$
1337,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,100.0,1000.0,0.082893199,0.088320565,0.1,0.938549238,0.081763205,0.7336919388509529
1338,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,100.0,1200.0,0.082893199,0.105984678,0.083333333,0.782124365,0.098115846,0.6905335895067791
1339,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,100.0,1600.0,0.082893199,0.141312904,0.0625,0.586593274,0.130821127,0.6233983794158423
1340,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,25.0,400.0,0.0207233,0.035328226,0.0625,0.586593281,0.034449419,0.8224063236139767
1341,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,25.0,600.0,0.0207233,0.052992339,0.041666667,0.391062187,0.051674128,0.7432826831496582
1342,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,25.0,800.0,0.0207233,0.070656452,0.03125,0.29329664,0.068898837,0.6689544148346924
1343,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,25.0,1000.0,0.0207233,0.088320565,0.025,0.234637312,0.086123547,0.6114099490424608
1344,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,25.0,1200.0,0.0207233,0.105984678,0.020833333,0.195531094,0.103348256,0.5658539136236107
1345,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,25.0,1600.0,0.0207233,0.141312904,0.015625,0.14664832,0.137797675,0.5059117617567028
1346,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,50.0,400.0,0.0414466,0.035328226,0.125,1.173186562,0.034449419,0.8823484754808846
1347,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,50.0,600.0,0.0414466,0.052992339,0.083333333,0.782124375,0.051674128,0.779247974269803
1348,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,50.0,800.0,0.0414466,0.070656452,0.0625,0.586593281,0.068898837,0.7001243338054844
1349,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,50.0,1000.0,0.0414466,0.088320565,0.05,0.469274625,0.086123547,0.6665567287600161
1350,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,50.0,1200.0,0.0414466,0.105984678,0.041666667,0.391062187,0.103348256,0.6186030072664898
1351,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,50.0,1600.0,0.0414466,0.141312904,0.03125,0.29329664,0.137797675,0.5562631693249055
1352,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,100.0,600.0,0.082893199,0.052992339,0.166666667,1.56424873,0.051674128,0.8463831843607398
1353,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,100.0,800.0,0.082893199,0.070656452,0.125,1.173186548,0.068898837,0.7864410324938319
1354,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,100.0,1000.0,0.082893199,0.088320565,0.1,0.938549238,0.086123547,0.7336919388509529
1355,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,100.0,1200.0,0.082893199,0.105984678,0.083333333,0.782124365,0.103348256,0.6809428452080739
1356,1.0,0.0,1.0,0.0,0.0,0.666666667,0.579,0.325918,0.579,0.020106193,0.188706522,1.776520474,1.0,653.0,997.0,0.595,0.9751245,5.13,0.610178495,100.0,1600.0,0.082893199,0.141312904,0.0625,0.586593274,0.137797675,0.6066145768931082
1357,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,25.0,200.0,0.0207233,0.017078195,0.125,1.213436197,0.031458035,0.8933065817094351
1358,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,25.0,400.0,0.0207233,0.034156391,0.0625,0.606718081,0.062916072,0.7243936502723266
1359,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,25.0,600.0,0.0207233,0.051234586,0.041666667,0.404478725,0.094374107,0.6386857908792537
1360,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,25.0,800.0,0.0207233,0.068312781,0.03125,0.303359045,0.125832143,0.5841865627794443
1361,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,25.0,1000.0,0.0207233,0.085390977,0.025,0.242687234,0.15729018,0.5418642581492733
1362,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,25.0,1200.0,0.0207233,0.102469172,0.020833333,0.202239362,0.188748215,0.513523969686053
1363,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,25.0,1600.0,0.0207233,0.136625563,0.015625,0.151679521,0.251664287,0.4556107323629318
1364,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,50.0,400.0,0.0414466,0.034156391,0.125,1.213436162,0.062916072,0.8041751768009957
1365,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,50.0,600.0,0.0414466,0.051234586,0.083333333,0.808957449,0.094374107,0.6986360182828365
1366,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,50.0,800.0,0.0414466,0.068312781,0.0625,0.60671809,0.125832143,0.6396729649742438
1367,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,50.0,1000.0,0.0414466,0.085390977,0.05,0.485374468,0.15729018,0.5968272619666085
1368,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,50.0,1200.0,0.0414466,0.102469172,0.041666667,0.404478725,0.188748215,0.5502457088079231
1369,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,1.842,4.79,0.266286645,50.0,1600.0,0.0414466,0.136625563,0.03125,0.303359043,0.251664287,0.49344122675547536
1370,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,25.0,200.0,0.0207233,0.017078195,0.125,1.213436197,0.044130056,0.8708532713453044
1371,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,25.0,400.0,0.0207233,0.034156391,0.0625,0.606718081,0.088260114,0.6933436643050904
1372,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,25.0,600.0,0.0207233,0.051234586,0.041666667,0.404478725,0.13239017,0.612711245747788
1373,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,25.0,800.0,0.0207233,0.068312781,0.03125,0.303359045,0.176520226,0.552952098968702
1374,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,25.0,1000.0,0.0207233,0.085390977,0.025,0.242687234,0.220650285,0.5134490937210201
1375,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,25.0,1200.0,0.0207233,0.102469172,0.020833333,0.202239362,0.26478034,0.47369092539489077
1376,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,25.0,1600.0,0.0207233,0.136625563,0.015625,0.151679521,0.353040455,0.41096357735475153
1377,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,50.0,400.0,0.0414466,0.034156391,0.125,1.213436162,0.088260114,0.7608041300599392
1378,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,50.0,600.0,0.0414466,0.051234586,0.083333333,0.808957449,0.13239017,0.6703104235669995
1379,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,50.0,800.0,0.0414466,0.068312781,0.0625,0.60671809,0.176520226,0.6145112190873179
1380,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,50.0,1000.0,0.0414466,0.085390977,0.05,0.485374468,0.220650285,0.5683557250753345
1381,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,50.0,1200.0,0.0414466,0.102469172,0.041666667,0.404478725,0.26478034,0.5195556541714221
1382,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,50.0,1600.0,0.0414466,0.136625563,0.03125,0.303359043,0.353040455,0.47627319613096486
1383,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,100.0,1000.0,0.082893199,0.085390977,0.1,0.970748924,0.220650285,0.6432069648006815
1384,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,100.0,1200.0,0.082893199,0.102469172,0.083333333,0.808957439,0.26478034,0.5908020850183645
1385,1.0,0.0,1.0,0.0,0.0,0.666666667,0.608988,0.3205,0.608988,0.020106193,0.195180654,1.900118565,1.0,695.35,995.9485121,0.4905,2.584,4.93,0.189821981,100.0,1600.0,0.082893199,0.136625563,0.0625,0.606718078,0.353040455,0.5342323671894244
1386,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,25.0,200.0,0.0207233,0.016978778,0.125,1.220541313,0.074706623,0.8109611693579244
1387,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,25.0,400.0,0.0207233,0.033957557,0.0625,0.610270639,0.149413251,0.6597904926915129
1388,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,25.0,600.0,0.0207233,0.050936335,0.041666667,0.406847096,0.224119874,0.5849509316409277
1389,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,25.0,800.0,0.0207233,0.067915114,0.03125,0.305135319,0.298826502,0.5237744571822147
1390,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,25.0,1000.0,0.0207233,0.084893892,0.025,0.244108257,0.373533125,0.4792281090147008
1391,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,25.0,1200.0,0.0207233,0.10187267,0.020833333,0.203423548,0.448239748,0.4674956752494308
1392,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,25.0,1600.0,0.0207233,0.135830227,0.015625,0.152567661,0.597652999,0.4106156471330934
1393,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,50.0,200.0,0.0414466,0.016978778,0.25,2.441082627,0.074706623,0.8897402543812657
1394,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,50.0,400.0,0.0414466,0.033957557,0.125,1.220541277,0.149413251,0.7229139566847783
1395,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,50.0,600.0,0.0414466,0.050936335,0.083333333,0.813694193,0.224119874,0.6381476370040796
1396,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,50.0,800.0,0.0414466,0.067915114,0.0625,0.610270639,0.298826502,0.5802161466659763
1397,1.0,1.0,0.0,0.0,0.0,0.666666667,0.584949,0.335625,0.584949,0.020106193,0.196323508,1.742864804,1.0,978.9,819.3,0.87,4.4,5.59,0.197727273,50.0,1000.0,0.0414466,0.084893892,0.05,0.488216514,0.373533125,0.5475982680700684
1398,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,25.0,200.0,0.0207233,0.018546401,0.125,1.117375819,0.137799759,0.7632856856865498
1399,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,25.0,400.0,0.0207233,0.037092803,0.0625,0.558687894,0.275599526,0.6315228450575623
1400,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,25.0,600.0,0.0207233,0.055639204,0.041666667,0.3724586,0.413399286,0.5626902422465831
1401,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,25.0,800.0,0.0207233,0.074185606,0.03125,0.279343947,0.551199053,0.5120971948671359
1402,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,25.0,1000.0,0.0207233,0.092732007,0.025,0.223475159,0.688998812,0.46756700302934895
1403,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,25.0,1200.0,0.0207233,0.111278408,0.020833333,0.1862293,0.826798571,0.4514289631281703
1404,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,50.0,200.0,0.0414466,0.018546401,0.25,2.234751637,0.137799759,0.8450750189759348
1405,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,50.0,400.0,0.0414466,0.037092803,0.125,1.117375789,0.275599526,0.6958389873820602
1406,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,50.0,600.0,0.0414466,0.055639204,0.083333333,0.744917199,0.413399286,0.6228807706636725
1407,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,50.0,800.0,0.0414466,0.074185606,0.0625,0.558687894,0.551199053,0.5636022217708686
1408,1.0,1.0,0.0,0.0,0.0,0.666666667,0.600975,0.299063,0.600975,0.020106193,0.179729386,2.009526421,1.0,980.1,819.1,0.85,7.43,7.55,0.114401077,50.0,1000.0,0.0414466,0.092732007,0.05,0.446950318,0.688998812,0.5260128799729362
1409,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,25.0,400.0,0.0207233,0.035253667,0.0625,0.587833884,0.031766031,0.8484543635172603
1410,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,25.0,600.0,0.0207233,0.052880501,0.041666667,0.391889252,0.047649046,0.7621708689222847
1411,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,25.0,800.0,0.0207233,0.070507334,0.03125,0.293916942,0.063532061,0.690267956759805
1412,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,25.0,1000.0,0.0207233,0.088134168,0.025,0.235133552,0.079415077,0.6639035556335625
1413,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,25.0,1200.0,0.0207233,0.105761001,0.020833333,0.195944628,0.095298092,0.623158572074824
1414,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,25.0,1600.0,0.0207233,0.141014668,0.015625,0.146958471,0.127064122,0.5656362423448402
1415,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,50.0,400.0,0.0414466,0.035253667,0.125,1.175667768,0.031766031,0.9107702207247428
1416,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,50.0,600.0,0.0414466,0.052880501,0.083333333,0.783778505,0.047649046,0.7981223250035246
1417,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,50.0,800.0,0.0414466,0.070507334,0.0625,0.587833884,0.063532061,0.7453935227510394
1418,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,50.0,1000.0,0.0414466,0.088134168,0.05,0.470267105,0.079415077,0.7022517754535516
1419,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,50.0,1200.0,0.0414466,0.105761001,0.041666667,0.391889256,0.095298092,0.6471262094623172
1420,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,50.0,1600.0,0.0414466,0.141014668,0.03125,0.293916942,0.127064122,0.5896038797323334
1421,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,100.0,600.0,0.082893199,0.052880501,0.166666667,1.56755699,0.047649046,0.8820090558597509
1422,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,100.0,800.0,0.082893199,0.070507334,0.125,1.175667754,0.063532061,0.8101061436972712
1423,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,100.0,1000.0,0.082893199,0.088134168,0.1,0.940534198,0.079415077,0.7549805777060368
1424,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,100.0,1200.0,0.082893199,0.105761001,0.083333333,0.783778503,0.095298092,0.7214258853635462
1425,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.90107025,5.13,0.660325874,100.0,1600.0,0.082893199,0.141014668,0.0625,0.587833877,0.127064122,0.6519197369398159
1426,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,25.0,400.0,0.0207233,0.035253667,0.0625,0.587833884,0.032636258,0.8628349459497563
1427,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,25.0,600.0,0.0207233,0.052880501,0.041666667,0.391889252,0.048954388,0.7573773414447861
1428,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,25.0,800.0,0.0207233,0.070507334,0.03125,0.293916942,0.065272517,0.6950614842373036
1429,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,25.0,1000.0,0.0207233,0.088134168,0.025,0.235133552,0.081590647,0.6516287386640031
1430,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,25.0,1200.0,0.0207233,0.105761001,0.020833333,0.195944628,0.097908775,0.6114679351086562
1431,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,25.0,1600.0,0.0207233,0.141014668,0.015625,0.146958471,0.130545034,0.5780005976141518
1432,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,50.0,400.0,0.0414466,0.035253667,0.125,1.175667768,0.032636258,0.9179605119409907
1433,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,50.0,600.0,0.0414466,0.052880501,0.083333333,0.783778505,0.048954388,0.8148996711747699
1434,1.0,1.0,0.0,0.0,0.0,0.666666667,0.581,0.325483,0.581,0.020106193,0.189105623,1.785039464,1.0,653.0,997.0,0.595,0.925755,5.13,0.642718646,50.0,800.0,0.0414466,0.070507334,0.0625,0.587833884,0.065272517,0.7453935227510394
